CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat,type
50041267,AL'S FAMOUS PIZZERIA,Pizza/Italian,"allerton ave 786 , NY, US",-73.8640431,40.8653734,other
41051001,FIORE DIMARE,Italian,"mansion avenue 227 , NY, US",-74.1424446,40.5428703,other
50017261,CAFE DE NOVO,American,"greenwich st 94 1/2 , NY, US",-74.0136635,40.7081249,cafe
50044553,THE ALCOVE RESTARANT,Spanish,"49th st 4111 , NY, US",-73.9151262,40.745889,other
50009481,HOME 2 SUITES BY HILTON,American,"30th st 3906 , NY, US",-73.9340938,40.7530183,other
50044258,POPEYES LOUISIANA KITCHEN,Chicken,"concourse plaza C16 , NY, US",-73.808319,40.813565,other
50002228,"SUBWAY, CARVEL",Sandwiches,"john st 112 , NY, US",-74.0059427,40.7076788,other
50038270,THE GRAFFITI ROOM,Chinese/Japanese,"mott st 184 , NY, US",-73.9956842,40.7207396,other
50001818,KENNEDY FRIED CHICKEN,Chicken,"e 165 st 218 , NY, US",-73.9184475,40.829898,other
50034799,BURGER URWAY,Hamburgers,"lincoln pl 465 , NY, US",-73.9607188,40.672333,other
40882849,BRENDAN'S,American,"west   35 street 42 , NY, US",-73.9862035,40.7497853,other
50013660,PITAS AND STICKS,Greek,"9th st 321 , NY, US",-73.9860531,40.728904,other
50054307,FORDHAM U- RAM CAFE AT LOWENSTEIN HALL,American,"w 60th st 113 , NY, US",-73.9851512,40.7708109,cafe
41525379,BAR ITALIA,Italian,"madison avenue 768 , NY, US",-73.9685638,40.7679383,bar
40382395,COOGAN'S,American,"broadway 4015 , NY, US",-73.939728,40.841687,other
41165980,ZIBETTO ESPRESSO BAR,Caf̩/Coffee/Tea,"6 avenue 1385 , NY, US",-73.9777517,40.7638695,bar
50018654,CHIKURIN,Japanese,"ocean ave 1777 , NY, US",-73.9546908,40.6187617,other
40866029,"KFC, TACO BELL",Chicken,"penn plaza 2 , NY, US",-73.9921676,40.7499719,other
40988786,LE CAFE,American,"5 avenue 575 , NY, US",-73.9782276,40.7562745,cafe
41517086,GIUSEPPINA'S BRICK OVEN,Pizza,"6 avenue 691 , NY, US",-73.9933313,40.7421968,other
41673115,SPICE MARKET,Asian,"9 avenue 2935 , NY, US",-73.9198074,40.8599332,other
40912812,COSI,Soups & Sandwiches,"east   45 street 38 , NY, US",-73.9776539,40.7545117,other
50034214,BUTCH AND COCO CAFE,American,"howard ave 153 , NY, US",-73.9199506,40.6833447,cafe
50046879,FOLLIA,Italian,"3rd ave 179 , NY, US",-73.985584,40.7349243,other
50012234,TEALICIOUS EXPRESS,"Juice, Smoothies, Fruit Salads","queens blvd 3948 , NY, US",-73.924483,40.7435249,bar
50010628,GREENPOINT FISH & LOBSTER CO.,Seafood,"nassau ave 114 , NY, US",-73.9491199,40.724128,other
50047502,ANNABELLE'S,Italian,"86th st 717 , NY, US",-73.9447962,40.7749692,other
41659494,WORLD YACHT PRINCESS,American,"pier   81 0 , NY, US",-72.609955,40.979872,other
50033347,NEW HARDEE,Chinese,"franklin ave 854 , NY, US",-73.958839,40.6690627,other
50038003,AKI KING,Chinese,"e 23rd st 219 , NY, US",-73.981921,40.7386229,other
50040366,16 HANDLES,"Ice Cream, Gelato, Yogurt, Ices","n 7th st 139 , NY, US",-73.9583714,40.7183752,bar
40986169,FANCY FOOD DELI,Delicatessen,"37 avenue 5514 , NY, US",-73.906581,40.75048,other
41238641,STARBUCKS,Caf̩/Coffee/Tea,"broadway 405 , NY, US",-74.002641,40.718977,other
50000845,15 CENTRAL PARK WEST RESTAURANT,American,"central park west 15 , NY, US",-73.9810253,40.7697798,other
41662349,XIXA,American,"south    4 street 241 , NY, US",-73.9585061,40.7104476,other
41098178,SACRED CHOW,Vegetarian,"sullivan street 227 , NY, US",-73.9995577,40.7296503,other
40907891,CAFE COLOMBIA,Bakery,"greenpoint avenue 4627 , NY, US",-73.918094,40.742654,cafe
50007152,NEW HING LONG RESTAURANT,Chinese,"liberty ave 1102 , NY, US",-73.8685695,40.6782878,other
41390298,MCDONALD'S,Hamburgers,"mermaid avenue 1403 , NY, US",-73.9818174,40.5772094,other
50034500,BURGER KING,Hamburgers,"queens blvd 4015 , NY, US",-73.9234638,40.7441008,other
41021523,VILLAGE VANGUARD,American,"7 avenue south 178 , NY, US",-74.0017241,40.7360403,other
50052244,C. XIQUE CAFE,Mexican,"3rd ave 4420 , NY, US",-73.9906154,40.7286292,cafe
41674573,5BAR KARAOKE,Korean,"west   32 street 38 , NY, US",-73.9874152,40.7477712,bar
50052876,SPIN CERAMICS,Caf̩/Coffee/Tea,"crosby st 13 , NY, US",-74.0000747,40.719977,other
41129375,SAKURA SUSHI AND THAI,Japanese,"mott street 273 , NY, US",-73.9947444,40.7238635,other
41258837,SUBWAY,Sandwiches,"morris park avenue 968 , NY, US",-73.8570993,40.8474735,other
41701187,NEW TWIN LIN GARDEN,Chinese,"4 avenue 854 , NY, US",-74.0015323,40.6574571,other
50010120,SUBWAY,Sandwiches/Salads/Mixed Buffet,"einstein loop 169 , NY, US",-73.8226659,40.8653472,other
41004774,AKA SUSHI JAPANESE RESTAURANT,Japanese,"amboy road 4342 , NY, US",-74.1599138,40.5450843,other
50005630,NAYA EXPRESS,Middle Eastern,"w 56th st 54 , NY, US",-73.9771106,40.7632133,other
50055905,GRAPE LEAF NEW YORK,Other,"w 4th st 353 , NY, US",-74.0038626,40.7392592,other
50042291,CHOLSUM TIBETAN RESTAURANT,Asian,"roosevelt ave 7224 , NY, US",-73.8926477,40.7465743,other
50006337,D ELICI,American,"nassau st 71 , NY, US",-74.0083878,40.709695,other
50051163,HOME MADE BAKLAWA,Bakery,"steinway st 2439 , NY, US",-73.9113752,40.7680135,bakery
50047819,MCDONALD'S,Hamburgers,"broadway 724 , NY, US",-73.9932512,40.7291096,other
50045471,CARVEL,"Ice Cream, Gelato, Yogurt, Ices","18th ave 7111 , NY, US",-73.9937457,40.6153206,bar
40573964,BREAD MARKET CAFE,American,"6 avenue 1290 , NY, US",-73.978872,40.7604895,cafe
41265902,VAN CORTLANDT GOLF COURSE,American,"vam cortlandt park south 0 , NY, US",-73.887243,40.8843355,other
50043677,CAFFE BENE,American,"37th ave 8027 , NY, US",-73.885462,40.7497443,other
41118203,NATIONAL BAKERY,Bakery,"intervale avenue 944 , NY, US",-73.8965138,40.8212482,bakery
40382876,LA FE RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4 avenue 941 , NY, US",-74.0042733,40.6540537,other
41680256,POPEYES LOUISIANA KITCHEN,Chicken,"flatbush avenue 970 , NY, US",-73.9584358,40.6476949,other
41536786,TUFFET,American,"graham avenue 286 , NY, US",-73.943755,40.7121333,other
50054592,TBAAR,Other,"avenue u 1323B , NY, US",-73.957504,40.598953,other
40869179,MCDONALD'S,Hamburgers,"southern boulevard 982 , NY, US",-73.8913729,40.8225889,other
41348028,STOP AT THE STOP SWEET POT RESTAURANT & COCKTAIL,Caribbean,"east  233 street 918 , NY, US",-73.851011,40.891122,other
50016637,TURTLE COVE GOLF CENTER,American,"city island rd 1 , NY, US",-73.8077667,40.8634281,other
50012132,BOQUERIA,Tapas,"2nd ave 1460 , NY, US",-73.9560522,40.7715065,other
50049564,BLUE CAFE RESTAURANT,Spanish,"fulton st 1563B , NY, US",-73.938722,40.6800499,cafe
41495616,BROOKLYN BRIDGE GARDEN BAR,American,"brooklyn bridge park NKA , NY, US",-74.0059413,40.7127837,bar
40686067,MCDONALD'S,Hamburgers,"meeker ave 652 , NY, US",-73.9404676,40.7220355,other
41395502,TWO BOOTS,American,"roosevelt avenue 126 , NY, US",-73.8247108,40.7607527,other
41411542,CARVEL ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices","forest avenue 1776 , NY, US",-74.1481402,40.6246244,bar
41424258,NEW TEXAS FRIED CHICKEN,Chicken,"wilson avenue 639 , NY, US",-73.9057106,40.6895654,other
50050160,SUBWAY,Sandwiches,"east ave 1448 , NY, US",-73.8600089,40.8361635,other
41497585,SUBWAY,Sandwiches,"3 avenue 581 , NY, US",-73.9759813,40.7482465,other
50053554,NICKY'S CAFE,Sandwiches,"lorimer st 554 , NY, US",-73.9491638,40.7134925,cafe
41538728,BOWLMOR LANE,American,"west   44 street 222 , NY, US",-73.9872029,40.7576666,other
50050372,BLUE BOTTLE COFFEE,Other,"w 15th st 450 , NY, US",-74.0072285,40.7424794,other
41698391,COCOTTE,French,"thompson street 110 , NY, US",-74.0017145,40.7257072,other
41522082,LINCOLN RISTORANTE,Italian,"west   65 street 142 , NY, US",-73.9837555,40.7733125,other
40368018,TERRACE CAFE,Caf̩/Coffee/Tea,"southern boulevard 2300 , NY, US",-73.8786113,40.8502883,cafe
41182565,DUNKIN' DONUTS,Donuts,"richmond avenue 2341 , NY, US",-74.1645272,40.5908495,bakery
40989220,NHA TRANG RESTAURANT,Vietnamese/Cambodian/Malaysia,"baxter street 87 , NY, US",-73.9995708,40.7167191,other
50048772,CREPES AND PIZZA,Pizza,"7th ave 2143 , NY, US",-73.9471544,40.8103587,other
50050650,LA RUTA DEL SABOR,Spanish,"castleton ave 1278 , NY, US",-74.125248,40.6337,other
50019001,ROAST KITCHEN,American,"e 56th st 58 , NY, US",-73.9724328,40.7612119,other
50017147,HARRY'S DELI,Jewish/Kosher,"la guardia airport NKA , NY, US",-74.0059413,40.7127837,other
50037589,RIVERPARK,American,"e 29th st 450 , NY, US",-73.9738974,40.7396742,other
50050335,TACO BELL,Mexican,"conner st 3351 , NY, US",-73.8235242,40.8819976,other
41435084,DUNKIN' DONUTS,Donuts,"atlantic avenue 10202 , NY, US",-73.8424223,40.6894491,bakery
50046516,EL CASTILLO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","flatbush ave 679 , NY, US",-73.9599203,40.6567182,other
41645136,THE FROG'S CROWN BAKERY,Caf̩/Coffee/Tea,"spring street 204 , NY, US",-74.003709,40.725171,other
41565257,PHYSICAL GRAFFITI,Caf̩/Coffee/Tea,"st marks place 96 , NY, US",-73.9849015,40.7272448,other
50011275,NUEVO TACOS AL-SUDADERO,Mexican,"roosevelt ave 9722 , NY, US",-73.8676664,40.7491994,other
50047741,LA KUCHARA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","31st ave 9507 , NY, US",-73.8732586,40.7607766,other
41519403,BROOKLYN WINERY,American,"north    8 street 213 , NY, US",-73.9551066,40.7172725,other
41660862,SOCARRAT EAST,Spanish,"2 avenue 953 , NY, US",-73.9685203,40.7553112,other
41609223,SUBWAY,Sandwiches,"westchester avenue 2383 , NY, US",-73.8466653,40.8370761,other
40855899,NEW YORK DOLLS,American,"murray street 59 , NY, US",-74.0097259,40.7144493,other
50005258,DUNKIN' DONUTS,Donuts,"main st 7927 , NY, US",-73.8166776,40.7182983,bakery
50032977,JOONG HAN BOON (CHINESE-KOREAN DUMPLINGS AND NOODLE),Asian,"roosevelt ave 13620 , NY, US",-73.8290939,40.759362,other
41717554,TAQUITOS MEXICO RESTAURANT,Mexican,"14 avenue 6720 , NY, US",-74.0012535,40.6231213,other
41623058,FP BAKERY,French,"west street 200 , NY, US",-74.0143717,40.7148895,other
50017974,PASTELES CAPY,Bakery,"knickerbocker ave 338 , NY, US",-73.9223803,40.7008832,bakery
41444302,ROCKWOOD MUSIC HALL,American,"allen street 190 , NY, US",-73.9885083,40.7220729,other
41589290,CAFE 1853,American,"manhattan college parkway 4513 , NY, US",-73.90194,40.8898799,cafe
50045856,CORNERSTONE,American,"greenwich st 327 , NY, US",-74.0103883,40.7175895,other
50033878,FRESHBITES,American,"e 34th st 56 , NY, US",-73.9822438,40.747196,other
50012618,PARK HYATT NEW YORK,American,"w 57th st 153 , NY, US",-73.9790722,40.7653771,other
41396861,SUITE PANTRY SUITE 30,American,"east  161 street 1 , NY, US",-73.9265691,40.8288189,other
50046806,SUN LUCK RESTAURANT,Chinese,"5th ave 197 , NY, US",-73.9891478,40.7420982,other
41567919,GOLDEN KRUST CARRIBBEAN BAKERY & GRILL,Caribbean,"fulton street 1293 , NY, US",-73.9494634,40.6805429,other
41396674,STAND 112,American,"east  161 street 1 , NY, US",-73.9265691,40.8288189,other
40571896,TURTLE BAY GRILL AND LOUNGE,American,"2 avenue 987 , NY, US",-73.967798,40.756423,other
41202221,THE COFFEE INN,Caf̩/Coffee/Tea,"1 avenue 1316 , NY, US",-73.9566148,40.7669361,other
50015467,ABOU BAKERY,Bakery,"jamaica ave 21023 , NY, US",-73.7497001,40.7153288,bakery
50017049,NEW PANDA RESTAURANT,Chinese,"3rd ave 3218 , NY, US",-73.9347313,40.80525,other
40365627,JAHN'S RESTAURANT,American,"37 avenue 8104 , NY, US",-73.8850023,40.7494272,other
50002915,TEDS CORNER TAVERN,Greek,"3rd avenue 523 , NY, US",-73.9774924,40.7462078,other
40875247,FORDHAM UNIVERSITY - RAM CAFETERIA,American,"west   60 street 113 , NY, US",-73.9851512,40.7708109,cafe
50053257,HE LI RESTAURANT,Other,"fort hamilton pkwy 5221 , NY, US",-74.0002157,40.6364694,other
41677034,TWO BOOTS,Pizza/Italian,"avenue a 42 , NY, US",-73.9849872,40.7237135,other
40655520,CASA,Brazilian,"bedford street 72 , NY, US",-74.004742,40.7314849,other
41333749,BRISAS DEL MAR RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","rockaway beach boulevard 9902 , NY, US",-73.8206171,40.5842908,other
41163073,WAJIMA,Japanese,"east   61 street 134 , NY, US",-73.9677536,40.7634296,other
50014272,CAFE 55,American,"water st 55 , NY, US",-74.009368,40.7031921,cafe
40546234,KURUMAZUSHI RESTAURANT,Japanese,"east   47 street 7 , NY, US",-73.9777607,40.7565634,other
50006232,LITTLE CAESARS,Pizza,"white plains rd 4711 , NY, US",-73.8503477,40.9039105,other
41266866,E SQUARED CAFE,Caf̩/Coffee/Tea,"page avenue 240 , NY, US",-74.2357598,40.5178016,cafe
50011242,SUBWAY,Sandwiches/Salads/Mixed Buffet,"126th st 8521 , NY, US",-73.8252855,40.7036783,other
50005351,CHIPOTLE MEXICAN GRILL,Mexican,"metrotech ctr 1 , NY, US",-73.9866898,40.6932748,other
50015693,HALE & HEARTY SOUP,Soups & Sandwiches,"metrotech ctr 2 , NY, US",-73.9857147,40.693364,other
50014329,CAFFE DEI FIORI RISTORANTE,Italian,"lexington ave 973 , NY, US",-73.962699,40.769339,other
50017773,OITA SUSHI,Japanese,"2nd ave 1317A , NY, US",-73.9597626,40.7672066,other
50047015,UNDER THE BRIDGE,Greek,"1st ave 1079 , NY, US",-73.9623098,40.75964,other
41151158,DOMENICOS PIZZERIA,Pizza/Italian,"amboy road 5838 , NY, US",-74.2021515,40.5260553,other
41408734,TWO TOM'S RESTAURANT II,American,"3 avenue 255 , NY, US",-73.984096,40.7372284,other
50036198,KENNEDY'S CHICKEN & GRILL,American,"saint nicholas ave 1550 , NY, US",-73.9307594,40.8533715,other
41508258,BELLA MAMA ROSE,Italian,"morningstar road 264 , NY, US",-74.146948,40.631811,other
41517071,PINKBERRY,"Ice Cream, Gelato, Yogurt, Ices","west   58 street 330 , NY, US",-73.9836472,40.7677126,bar
40875290,SEAFOOD  CITY,Seafood,"city island avenue 459 , NY, US",-73.7896845,40.8509711,other
41278931,EAST SUSHI BISTRO,Japanese,"east   19 street 2106 , NY, US",-73.9527334,40.5989699,other
50011825,GOURMET CHEF CHINESE RESTAURANT,Chinese,"richmond rd 3201 , NY, US",-74.1279156,40.5755572,other
50044157,LES DEUX AMIS,Caf̩/Coffee/Tea,"7th ave 427 , NY, US",-73.990675,40.750451,other
50014078,RED LOBSTER,Seafood,"times sq 5 , NY, US",-73.9875154,40.7559449,other
50052631,HONG KONG KITCHEN,Chinese,"w 183rd st 30 , NY, US",-73.9051287,40.8586766,other
50045488,KUNG FU TEA,Caf̩/Coffee/Tea,"waverly pl 27 , NY, US",-73.9949611,40.7305612,other
50045407,GREEN FIG,American,"10th ave 570 , NY, US",-73.9954561,40.7591568,other
50009217,THE LOCAL ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices","classon ave 843 , NY, US",-73.9609845,40.6719855,bar
41354417,ALI'S RESTAURANT,Middle Eastern,"knickerbocker avenue 280 , NY, US",-73.9242138,40.7019135,other
50042866,UO CAFE,American,"broadway 1333 , NY, US",-73.9882038,40.7511815,cafe
50046865,THE OWL MUSIC PARLOR,American,"rogers ave 497 , NY, US",-73.953193,40.660109,other
40781534,EL LOCO BURRITO,Mexican,"graham ave 345 , NY, US",-73.9444561,40.7148339,other
50017190,DOUGHNUT PLANT,Caf̩/Coffee/Tea,"flatbush avenue 245 , NY, US",-73.9747309,40.680627,other
50055095,D'SANTOS COCINA GOURMET,Continental,"wyckoff ave 79 , NY, US",-73.920604,40.705453,other
41548567,VIDA ENERJETICA HERBALIFE,Other,"astoria boulevard 1804 , NY, US",-73.9271839,40.7720793,other
50047023,FOO AN CHINESE RESTAURANT,Chinese,"s conduit ave 22318 , NY, US",-73.7541347,40.665348,other
50035723,IRON STATION,American,"5th ave 683 , NY, US",-73.9751299,40.760751,other
40395723,OLYMPIC FLAME DINER,American,"west   60 street 200 , NY, US",-73.987724,40.7710018,other
50005487,EMPIRE KITCHEN .,Chinese,"park pl 1575 , NY, US",-73.9249829,40.6721803,other
40379573,DUNKIN' DONUTS,Donuts,"boston post road 4090 , NY, US",-73.7648279,40.9204517,bakery
50052428,SWEETGREEN,Salads,"1st ave 1321 , NY, US",-73.9568348,40.767093,other
50044901,LE MOMENT,Caf̩/Coffee/Tea,"grand ave 6938 , NY, US",-73.8940766,40.7264466,other
41222270,BROWNSTEIN CATERERS,American,"west   23 street 557 , NY, US",-74.0058816,40.7488788,other
50037329,BACHUE,Spanish,"37th ave 8602 , NY, US",-73.88039,40.7499368,other
40873692,LUIGI'S CATERING,Italian,"101 avenue 11208 , NY, US",-73.8635941,40.6792878,other
50046380,PATE LACAYE BAKERY,Bakery,"linden blvd 22924 , NY, US",-73.7317327,40.6923736,bakery
41332687,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","west    4 street 171 , NY, US",-74.0014533,40.7323174,bar
41619953,BROOKLYN MAC,American,"montrose avenue 173 , NY, US",-73.9422385,40.7076017,other
50054376,WALTER'S COFFEE ROASTERY,Caf̩/Coffee/Tea,"irving ave 65 , NY, US",-73.923836,40.7046629,other
50046701,MOUNT HOPE BAKERY,Bakery,"mount hope pl 9 , NY, US",-73.9108225,40.8493667,bakery
50032654,JAVELINA,Mexican,"e 18th st 119 , NY, US",-73.9874082,40.7368563,other
40950312,MANI MANI RESTAURANT,Korean,"northern boulevard 16324 , NY, US",-73.802357,40.760627,other
41457389,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Caribbean,"victory boulevard 31 , NY, US",-74.076436,40.6379853,other
50006206,HUMMUS KITCHEN,Jewish/Kosher,"9th ave 768 , NY, US",-73.9880018,40.7642804,other
41362005,DUNKIN' DONUTS,Donuts,"jamaica avenue 24501 , NY, US",-73.7228804,40.7250862,bakery
50006311,GEORGE'S DELI,Delicatessen,"65th pl 5305 , NY, US",-73.8999142,40.7311691,other
50040533,CHELSEA CREAMLINE,American,"9th ave 75 , NY, US",-74.0060838,40.7425548,other
41423493,UNCLE LOUIE GS ITALIAN ICES & ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices","new dorp lane 706 , NY, US",-74.1004815,40.5656556,bar
40891782,REGAL CINEMAS,American,"north end avenue 102 , NY, US",-74.0152218,40.7150015,other
50018499,RACLETTE,French,"avenue a 195 , NY, US",-73.9814514,40.7293344,other
50044336,KING DRAGON 88,Chinese,"madison ave 1548 , NY, US",-73.9503307,40.7928544,other
50014866,IBM CAFETERIA,Other,"astor pl 51 , NY, US",-73.9901293,40.7301366,cafe
41404793,SUZAN KITCHEN,Mediterranean,"east   79 street 323 , NY, US",-73.9538277,40.7730946,other
41610134,HOLIDAY INN EXPRESS WALL STREET,American,"water street 126 , NY, US",-74.0072567,40.7056119,other
40383511,BRANDY'S PIANO BAR,American,"east   84 street 235 , NY, US",-73.953448,40.777126,bar
41365127,EL BATEY RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","east tremont avenue 860 , NY, US",-73.8865041,40.8429955,other
50051777,ROBERTA'S CHICKEN-N-FISH FRY,Caribbean,"kingston ave 8 , NY, US",-73.9413941,40.6796876,other
41651810,RIBALTA,Italian,"east   12 street 48 , NY, US",-73.9916243,40.7332675,other
41483427,TIELLA RESTAURANT,Italian,"1 avenue 1109 , NY, US",-73.9614485,40.7608128,other
50001536,ORILLAS DE GUALACEO RESTAURANT,Spanish,"junction blvd 42-18A , NY, US",-73.8683153,40.7457079,other
50043459,OSAKA JAPANESE RESTAURANT,Japanese,"avenue u 2805 , NY, US",-73.9436129,40.6004494,other
41641008,PAPA JOHN'S,Pizza,"hylan boulevard 2175 , NY, US",-74.1032249,40.5776401,other
50037339,NO. 1 KITCHEN ASTORIA,Chinese,"30th ave 3023 , NY, US",-73.9214534,40.7671079,other
50001930,MAC JUICE,"Juice, Smoothies, Fruit Salads","park avenue 277 , NY, US",-73.9744396,40.7553835,bar
41377107,CAFE CON LECHE,Caf̩/Coffee/Tea,"roosevelt avenue 10203 , NY, US",-73.8640933,40.7499137,cafe
41628443,KFC,Chicken,"francis lewis boulevard 11705 , NY, US",-73.7460313,40.6959457,other
50046383,FRUIT PARADISE,"Juice, Smoothies, Fruit Salads","nagle ave 112 , NY, US",-73.927101,40.8610656,bar
50044125,LITTLE HOUSE CAFE,Asian,"corona ave 9019 , NY, US",-73.874594,40.7419743,cafe
50015146,NUTRICION ACTIVA,"Juice, Smoothies, Fruit Salads","39th ave 10126 , NY, US",-73.863748,40.750244,bar
50004298,NUCHAS,Spanish,"w 32nd st 97 , NY, US",-73.9880583,40.7482616,other
40388253,THE PIZZA PLACE,Pizza,"metropolitan avenue 1665 , NY, US",-73.8555094,40.8406624,other
50045841,IPPUDO NY,Japanese,"w 51st st 321 , NY, US",-73.9865836,40.7634931,other
40364305,PHILADELPHIA GRILLE EXPRESS,Italian,"4 avenue 10004 , NY, US",-74.0340256,40.612721,other
41616499,LIZ'S PLACE BARNARD COLLEGE,Caf̩/Coffee/Tea,"broadway 3009 , NY, US",-73.9629729,40.8098535,bar
50036029,NOWADAYS,American,"cooper ave 5606 , NY, US",-73.9016391,40.69246,other
50045787,STARBUCKS COFFEE # 26528,American,"6th ave 1040 , NY, US",-73.9850418,40.7529964,other
41710037,STOOP JUICE,"Juice, Smoothies, Fruit Salads","7 avenue 443 , NY, US",-73.9905454,40.7510919,bar
50017686,MAISON KAYSER,Bakery,"broadway 2161 , NY, US",-73.981458,40.782167,bakery
50047924,XIN HI CHINESE BUFFETT,Chinese,"bartow ave 2053 , NY, US",-73.8287841,40.8695553,other
40928943,BAKU PALACE,Russian,"emmons avenue 2001 , NY, US",-73.9482331,40.5840843,other
41681571,ANTIKA PIZZERIA,Pizza/Italian,"30 avenue 3608 , NY, US",-73.917222,40.76466,other
41331839,CITIGROUP EXECUTIVE DINING ROOM,American,"greenwich street 388 , NY, US",-74.0112178,40.7206559,other
50009696,DUNKIN' DONUTS,American,"coney island ave 1775 , NY, US",-73.9628424,40.6141277,other
50044253,RUFFIAN WINE BAR,Continental,"e 7th st 125 , NY, US",-73.984046,40.7264937,bar
41395345,PROMENADE CLUB,American,"roosevelt avenue 126 , NY, US",-73.8247108,40.7607527,other
